Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
AP012306.1	1117149	1117892		minus	predicted inner membrane protein	yciC	0	protein-coding		BAL38319.1	247	ECMDS42_1050
AP012306.1	1118249	1118887		plus	outer membrane protein W	ompW	0	protein-coding		BAL38320.1	212	ECMDS42_1051
AP012306.1	1118947	1119453		minus	conserved protein	yciE	0	protein-coding		BAL38321.1	168	ECMDS42_1052
AP012306.1	1119499	1119999		minus	conserved protein	yciF	0	protein-coding		BAL38322.1	166	ECMDS42_1053
AP012306.1	1120085	1120264		minus	predicted protein	yciG	0	protein-coding		BAL38323.1	59	ECMDS42_1054
AP012306.1	1120645	1121451		minus	tryptophan synthase, alpha subunit	trpA	0	protein-coding		BAL38324.1	268	ECMDS42_1055
AP012306.1	1121451	1122644		minus	tryptophan synthase, beta subunit	trpB	0	protein-coding		BAL38325.1	397	ECMDS42_1056
AP012306.1	1122656	1124014		minus	fused indole-3-glycerolphosphate synthetase/N-(5-phosphoribosyl)anthranilate isomerase	trpC	0	protein-coding		BAL38326.1	452	ECMDS42_1057
AP012306.1	1124018	1125613		minus	fused glutamine amidotransferase (component II) of anthranilate synthase/anthranilate phosphoribosyl transferase	trpD	0	protein-coding		BAL38327.1	531	ECMDS42_1058
AP012306.1	1125613	1127175		minus	component I of anthranilate synthase	trpE	0	protein-coding		BAL38328.1	520	ECMDS42_1059
AP012306.1	1127267	1127311		minus	trp operon leader peptide	trpL	0	protein-coding		BAL38329.1	14	ECMDS42_1060
AP012306.1	1127449	1128330		plus	conserved protein	yciV	0	protein-coding		BAL38330.1	293	ECMDS42_1061
AP012306.1	1128327	1128947		plus	conserved protein	yciO	0	protein-coding		BAL38331.1	206	ECMDS42_1062
AP012306.1	1128975	1130870		plus	predicted inner membrane protein	yciQ	0	protein-coding		BAL38332.1	631	ECMDS42_1063
AP012306.1	1131081	1131956		plus	23S rRNA pseudouridylate synthase	rluB	0	protein-coding		BAL38333.1	291	ECMDS42_1064
AP012306.1	1131996	1132586		minus	cob(I)alamin adenolsyltransferase/cobinamide ATP-dependent adenolsyltransferase	btuR	0	protein-coding		BAL38334.1	196	ECMDS42_1065
AP012306.1	1132583	1133341		minus	predicted oxoacyl-(acyl carrier protein) reductase, EmrKY-TolC system	yciK	0	protein-coding		BAL38335.1	252	ECMDS42_1066
AP012306.1	1133561	1134610		plus	predicted inner membrane peptidase	sohB	0	protein-coding		BAL38336.1	349	ECMDS42_1067
AP012306.1	1134646	1134897		minus	predicted protein	yciN	0	protein-coding		BAL38337.1	83	ECMDS42_1068
AP012306.1	1135277	1137874		plus	DNA topoisomerase I, omega subunit	topA	0	protein-coding		BAL38338.1	865	ECMDS42_1069
AP012306.1	1138084	1139058		plus	DNA-binding transcriptional dual regulator, O-acetyl-L-serine-binding	cysB	0	protein-coding		BAL38339.1	324	ECMDS42_1070
AP012306.1	1139389	1139517		plus	uncharacterized gene	yciX	0	other				ECMDS42_1071
AP012306.1	1139431	1139729		plus	uncharacterized gene	yciX	0	other				ECMDS42_1072
AP012306.1	1139499	1139687		plus	uncharacterized gene	yciX	0	other				ECMDS42_1073
AP012306.1	1140060	1142735		plus	aconitate hydratase 1	acnA	0	protein-coding		BAL38340.1	891	ECMDS42_1074
AP012306.1	1142799	1143389		minus	GTP cyclohydrolase II	ribA	0	protein-coding		BAL38341.1	196	ECMDS42_1075
AP012306.1	1143559	1144323		plus	phosphatidylglycerophosphate phosphatase B	pgpB	0	protein-coding		BAL38342.1	254	ECMDS42_1076
AP012306.1	1144472	1144780		plus	conserved inner membrane protein	yciS	0	protein-coding		BAL38343.1	102	ECMDS42_1077
AP012306.1	1144787	1145956		plus	conserved protein	yciM	0	protein-coding		BAL38344.1	389	ECMDS42_1078
AP012306.1	1146150	1146887		plus	orotidine-5'-phosphate decarboxylase	pyrF	0	protein-coding		BAL38345.1	245	ECMDS42_1079
AP012306.1	1146887	1147213		plus	conserved protein	yciH	0	protein-coding		BAL38346.1	108	ECMDS42_1080
AP012306.1	1147339	1147557		minus	lipoprotein	osmB	0	protein-coding		BAL38347.1	72	ECMDS42_1081
AP012306.1	1147826	1148575		minus	predicted DNA-binding transcriptional regulator	yciT	0	protein-coding		BAL38348.1	249	ECMDS42_1082
AP012306.1	1148986	1150971		minus	modulator of Rnase II stability	gmr	0	protein-coding		BAL38349.1	661	ECMDS42_1083
AP012306.1	1151207	1153141		minus	ribonuclease II	rnb	0	protein-coding		BAL38350.1	644	ECMDS42_1084
AP012306.1	1153209	1154336		minus	predicted oxidoreductase	yciW	0	protein-coding		BAL38351.1	375	ECMDS42_1085
AP012306.1	1154480	1155268		minus	enoyl-[acyl-carrier-protein] reductase, NADH-dependent	fabI	0	protein-coding		BAL38352.1	262	ECMDS42_1086
AP012306.1	1155636	1155989		minus	conserved protein	ycjD	0	protein-coding		BAL38353.1	117	ECMDS42_1087
AP012306.1	1156057	1156863		minus	predicted antimicrobial peptide transporter subunit	sapF	0	protein-coding		BAL38354.1	268	ECMDS42_1088
AP012306.1	1156865	1157857		minus	predicted antimicrobial peptide transporter subunit	sapD	0	protein-coding		BAL38355.1	330	ECMDS42_1089
AP012306.1	1157857	1158747		minus	predicted antimicrobial peptide transporter subunit	sapC	0	protein-coding		BAL38356.1	296	ECMDS42_1090
AP012306.1	1158734	1159699		minus	predicted antimicrobial peptide transporter subunit	sapB	0	protein-coding		BAL38357.1	321	ECMDS42_1091
AP012306.1	1159696	1161339		minus	predicted antimicrobial peptide transporter subunit	sapA	0	protein-coding		BAL38358.1	547	ECMDS42_1092
AP012306.1	1161652	1161897		minus	predicted protein	ymjA	0	protein-coding		BAL38359.1	81	ECMDS42_1093
AP012306.1	1162031	1163416		minus	putrescine importer	puuP	0	protein-coding		BAL38360.1	461	ECMDS42_1094
AP012306.1	1163719	1165137		minus	gamma-Glu-putrescine synthase	puuA	0	protein-coding		BAL38361.1	472	ECMDS42_1095
AP012306.1	1165349	1166113		plus	gamma-Glu-GABA hydrolase	puuD	0	protein-coding		BAL38362.1	254	ECMDS42_1096
AP012306.1	1166140	1166697		plus	DNA-binding transcriptional repressor	puuR	0	protein-coding		BAL38363.1	185	ECMDS42_1097
AP012306.1	1166972	1168459		plus	gamma-Glu-gamma-aminobutyraldehyde dehydrogenase, NAD(P)H-dependent	puuC	0	protein-coding		BAL38364.1	495	ECMDS42_1098
AP012306.1	1168461	1169741		plus	gamma-Glu-putrescine oxidase, FAD/NAD(P)-binding	puuB	0	protein-coding		BAL38365.1	426	ECMDS42_1099
AP012306.1	1169779	1171044		plus	GABA aminotransferase, PLP-dependent	puuE	0	protein-coding		BAL38366.1	421	ECMDS42_1100
AP012306.1	1171164	1172141		minus	DNA-binding transcriptional activator	pspF	0	protein-coding		BAL38367.1	325	ECMDS42_1101
AP012306.1	1172308	1172976		plus	regulatory protein for phage-shock-protein operon	pspA	0	protein-coding		BAL38368.1	222	ECMDS42_1102
AP012306.1	1173030	1173254		plus	transcriptional regulator of psp operon	pspB	0	protein-coding		BAL38369.1	74	ECMDS42_1103
AP012306.1	1173254	1173613		plus	transcriptional activator	pspC	0	protein-coding		BAL38370.1	119	ECMDS42_1104
AP012306.1	1173622	1173843		plus	peripheral inner membrane phage-shock protein	pspD	0	protein-coding		BAL38371.1	73	ECMDS42_1105
AP012306.1	1173918	1174232		plus	thiosulfate:cyanide sulfurtransferase	pspE	0	protein-coding		BAL38372.1	104	ECMDS42_1106
AP012306.1	1174445	1176124		plus	predicted glucosyltransferase	ycjM	0	protein-coding		BAL38373.1	559	ECMDS42_1107
AP012306.1	1176138	1177430		plus	predicted sugar transporter subunit	ycjN	0	protein-coding		BAL38374.1	430	ECMDS42_1108
AP012306.1	1177451	1178332		plus	predicted sugar transporter subunit	ycjO	0	protein-coding		BAL38375.1	293	ECMDS42_1109
AP012306.1	1178319	1179161		plus	predicted sugar transporter subunit	ycjP	0	protein-coding		BAL38376.1	280	ECMDS42_1110
AP012306.1	1179192	1180244		plus	predicted oxidoreductase, Zn-dependent and NAD(P)-binding	ycjQ	0	protein-coding		BAL38377.1	350	ECMDS42_1111
AP012306.1	1180263	1181051		plus	predicted enzyme	ycjR	0	protein-coding		BAL38378.1	262	ECMDS42_1112
AP012306.1	1181061	1182116		plus	predicted oxidoreductase, NADH-binding	ycjS	0	protein-coding		BAL38379.1	351	ECMDS42_1113
AP012306.1	1182113	1184380		plus	predicted hydrolase	ycjT	0	protein-coding		BAL38380.1	755	ECMDS42_1114
AP012306.1	1184377	1185036		plus	predicted beta-phosphoglucomutase	ycjU	0	protein-coding		BAL38381.1	219	ECMDS42_1115
AP012306.1	1185050	1186018		plus	predicted sugar transporter subunit	ycjV	0	protein-coding		BAL38382.1	322	ECMDS42_1116
AP012306.1	1186018	1186131		plus	predicted protein	ymjB	0	protein-coding		BAL38383.1	37	ECMDS42_1117
AP012306.1	1186176	1187081		plus	outer membrane porin	ompG	0	protein-coding		BAL38384.1	301	ECMDS42_1118
AP012306.1	1187192	1188190		minus	predicted DNA-binding transcriptional regulator	ycjW	0	protein-coding		BAL38385.1	332	ECMDS42_1119
AP012306.1	1188346	1189743		plus	conserved protein with nucleoside triphosphate hydrolase domain	ycjX	0	protein-coding		BAL38386.1	465	ECMDS42_1120
AP012306.1	1189740	1190801		plus	conserved inner membrane protein	ycjF	0	protein-coding		BAL38387.1	353	ECMDS42_1121
AP012306.1	1190949	1192490		plus	DNA-binding transcriptional dual regulator, tyrosine-binding	tyrR	0	protein-coding		BAL38388.1	513	ECMDS42_1122
AP012306.1	1192534	1193040		minus	lipid hydroperoxide peroxidase	tpx	0	protein-coding		BAL38389.1	168	ECMDS42_1123
AP012306.1	1193269	1194021		minus	DNA-binding transcriptional dual regulator, global regulator of anaerobic growth	fnr	0	protein-coding		BAL38390.1	250	ECMDS42_1124
AP012306.1	1194216	1194731		minus	O-6-alkylguanine-DNA:cysteine-protein methyltransferase	ogt	0	protein-coding		BAL38391.1	171	ECMDS42_1125
AP012306.1	1195680	1199525		plus	ATP-dependent helicase	hrpA	0	protein-coding		BAL38392.1	1281	ECMDS42_1127
AP012306.1	1199797	1200597		plus	conserved protein	ydcF	0	protein-coding		BAL38393.1	266	ECMDS42_1128
AP012306.1	1200794	1202233		plus	aldehyde dehydrogenase A, NAD-linked	aldA	0	protein-coding		BAL38394.1	479	ECMDS42_1129
AP012306.1	1202275	1202526		minus	uncharacterized gene	gapC	0	other				ECMDS42_1130
AP012306.1	1202320	1203320		minus	uncharacterized gene	gapC	0	other				ECMDS42_1131
AP012306.1	1202523	1203275		minus	uncharacterized gene	gapC	0	other				ECMDS42_1132
AP012306.1	1203464	1203994		plus	cytochrome b561	cybB	0	protein-coding		BAL38395.1	176	ECMDS42_1133
AP012306.1	1204239	1204412		plus	predicted protein	ydcA	0	protein-coding		BAL38396.1	57	ECMDS42_1134
AP012306.1	1204484	1204633		minus	toxic polypeptide, small	hokB	0	protein-coding		BAL38397.1	49	ECMDS42_1135
AP012306.1	1204524	1204691		minus	regulatory peptide	mokB	0	protein-coding		BAL38398.1	55	ECMDS42_1136
AP012306.1	1204681	1204733		plus	uncharacterized gene	sokB	0	misc_RNA				ECMDS42_1137
AP012306.1	1205032	1206672		plus	methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor	trg	0	protein-coding		BAL38399.1	546	ECMDS42_1138
AP012306.1	1206710	1207633		minus	predicted DNA-binding transcriptional regulator	ydcI	0	protein-coding		BAL38400.1	307	ECMDS42_1139
AP012306.1	1207850	1209193		plus	conserved protein	ydcJ	0	protein-coding		BAL38401.1	447	ECMDS42_1140
AP012306.1	1209448	1211073		plus	glucan biosynthesis protein, periplasmic	mdoD	0	protein-coding		BAL38402.1	541	ECMDS42_1141
AP012306.1	1211213	1211437		plus	predicted protein	ydcH	0	protein-coding		BAL38403.1	74	ECMDS42_1142
AP012306.1	1211500	1212039		plus	ribosomal-protein-L7/L12-serine acetyltransferase	rimL	0	protein-coding		BAL38404.1	179	ECMDS42_1143
AP012306.1	1212031	1213011		minus	predicted enzyme	ydcK	0	protein-coding		BAL38405.1	326	ECMDS42_1144
AP012306.1	1213135	1214127		plus	potassium-tellurite ethidium and proflavin transporter	tehA	0	protein-coding		BAL38406.1	330	ECMDS42_1145
AP012306.1	1214124	1214717		plus	predicted S-adenosyl-L-methionine-dependent methyltransferase	tehB	0	protein-coding		BAL38407.1	197	ECMDS42_1146
AP012306.1	1215019	1215687		plus	predicted lipoprotein	ydcL	0	protein-coding		BAL38408.1	222	ECMDS42_1147
AP012306.1	1215705	1215872		minus	uncharacterized gene	yncK	0	other				ECMDS42_1148
AP012306.1	1215750	1216256		minus	uncharacterized gene	yncK	0	other				ECMDS42_1149
AP012306.1	1215924	1216211		minus	uncharacterized gene	yncK	0	other				ECMDS42_1150
AP012306.1	1216219	1217427		plus	predicted transposase	ydcM	0	protein-coding		BAL38409.1	402	ECMDS42_1151
AP012306.1	1217467	1218642		minus	predicted benzoate transporter	ydcO	0	protein-coding		BAL38410.1	391	ECMDS42_1152
AP012306.1	1218734	1219270		plus	predicted DNA-binding transcriptional regulator	ydcN	0	protein-coding		BAL38411.1	178	ECMDS42_1153
AP012306.1	1219343	1221304		plus	predicted peptidase	ydcP	0	protein-coding		BAL38412.1	653	ECMDS42_1154
AP012306.1	1221396	1221626		minus	predicted protein	yncJ	0	protein-coding		BAL38413.1	76	ECMDS42_1155
AP012306.1	1221848	1222024		plus	predicted protein	yncN	0	protein-coding		BAL38414.1	58	ECMDS42_1156
AP012306.1	1222049	1222486		plus	predicted DNA-binding transcriptional regulator	ydcQ	0	protein-coding		BAL38415.1	145	ECMDS42_1157
AP012306.1	1222565	1223971		plus	fused predicted DNA-binding transcriptional regulator/predicted amino transferase	ydcR	0	protein-coding		BAL38416.1	468	ECMDS42_1158
AP012306.1	1224216	1225361		plus	predicted spermidine/putrescine transporter subunit	ydcS	0	protein-coding		BAL38417.1	381	ECMDS42_1159
AP012306.1	1225379	1226392		plus	predicted spermidine/putrescine transporter subunit	ydcT	0	protein-coding		BAL38418.1	337	ECMDS42_1160
AP012306.1	1226393	1227334		plus	predicted spermidine/putrescine transporter subunit	ydcU	0	protein-coding		BAL38419.1	313	ECMDS42_1161
AP012306.1	1227324	1228118		plus	predicted spermidine/putrescine transporter subunit	ydcV	0	protein-coding		BAL38420.1	264	ECMDS42_1162
AP012306.1	1228140	1229564		plus	medium chain aldehyde dehydrogenase	ydcW	0	protein-coding		BAL38421.1	474	ECMDS42_1163
AP012306.1	1229951	1230124		plus	predicted inner membrane protein	ydcX	0	protein-coding		BAL38422.1	57	ECMDS42_1164
AP012306.1	1230210	1230443		plus	predicted protein	ydcY	0	protein-coding		BAL38423.1	77	ECMDS42_1165
AP012306.1	1230444	1230893		minus	predicted inner membrane protein	ydcZ	0	protein-coding		BAL38424.1	149	ECMDS42_1166
AP012306.1	1230890	1231408		minus	predicted acyltransferase with acyl-CoA N-acyltransferase domain	yncA	0	protein-coding		BAL38425.1	172	ECMDS42_1167
AP012306.1	1231589	1232626		plus	predicted oxidoreductase, Zn-dependent and NAD(P)-binding	yncB	0	protein-coding		BAL38426.1	345	ECMDS42_1168
AP012306.1	1232824	1233489		plus	predicted DNA-binding transcriptional regulator	yncC	0	protein-coding		BAL38427.1	221	ECMDS42_1169
AP012306.1	1233525	1235627		minus	predicted iron outer membrane transporter	yncD	0	protein-coding		BAL38428.1	700	ECMDS42_1170
AP012306.1	1235869	1236930		plus	conserved protein	yncE	0	protein-coding		BAL38429.1	353	ECMDS42_1171
AP012306.1	1237043	1238542		minus	L-asparagine transporter	ansP	0	protein-coding		BAL38430.1	499	ECMDS42_1172
AP012306.1	1238809	1239426		plus	predicted enzyme	yncG	0	protein-coding		BAL38431.1	205	ECMDS42_1173
AP012306.1	1239502	1239714		plus	predicted protein	yncH	0	protein-coding		BAL38432.1	70	ECMDS42_1174
AP012306.1	1240851	1241696		plus	N-hydroxyarylamine O-acetyltransferase	nhoA	0	protein-coding		BAL38433.1	281	ECMDS42_1175
AP012306.1	1241792	1242685		minus	conserved protein	yddE	0	protein-coding		BAL38434.1	297	ECMDS42_1176
AP012306.1	1242764	1243444		minus	nitrate reductase 2 (NRZ), gamma subunit	narV	0	protein-coding		BAL38435.1	226	ECMDS42_1177
AP012306.1	1243441	1244136		minus	nitrate reductase 2 (NRZ), delta subunit	narW	0	protein-coding		BAL38436.1	231	ECMDS42_1178
AP012306.1	1244136	1245680		minus	nitrate reductase 2 (NRZ), beta subunit	narY	0	protein-coding		BAL38437.1	514	ECMDS42_1179
AP012306.1	1245677	1249417		minus	nitrate reductase 2 (NRZ), alpha subunit	narZ	0	protein-coding		BAL38438.1	1246	ECMDS42_1180
AP012306.1	1249499	1250887		minus	nitrate/nitrite transporter	narU	0	protein-coding		BAL38439.1	462	ECMDS42_1181
AP012306.1	1251211	1251546		minus	predicted protein	yddJ	0	protein-coding		BAL38440.1	111	ECMDS42_1182
AP012306.1	1251585	1252541		minus	predicted protein	yddK	0	protein-coding		BAL38441.1	318	ECMDS42_1183
AP012306.1	1252565	1252855		minus	predicted lipoprotein	yddL	0	protein-coding		BAL38442.1	96	ECMDS42_1184
AP012306.1	1253115	1253939		minus	predicted methyl viologen efflux pump	yddG	0	protein-coding		BAL38443.1	274	ECMDS42_1185
AP012306.1	1254228	1257275		plus	formate dehydrogenase-N, alpha subunit, nitrate-inducible	fdnG	0	protein-coding		BAL38444.1	1015	ECMDS42_1186
AP012306.1	1257288	1258172		plus	formate dehydrogenase-N, Fe-S (beta) subunit, nitrate-inducible	fdnH	0	protein-coding		BAL38445.1	294	ECMDS42_1187
AP012306.1	1258165	1258818		plus	formate dehydrogenase-N, cytochrome B556 (gamma) subunit, nitrate-inducible	fdnI	0	protein-coding		BAL38446.1	217	ECMDS42_1188
AP012306.1	1259225	1259587		minus	predicted DNA-binding transcriptional regulator	yddM	0	protein-coding		BAL38447.1	120	ECMDS42_1189
AP012306.1	1259655	1260665		minus	alcohol dehydrogenase, 1-propanol preferring	adhP	0	protein-coding		BAL38448.1	336	ECMDS42_1190
AP012306.1	1260799	1262496		minus	malate dehydrogenase, NAD-requiring	sfcA	0	protein-coding		BAL38449.1	565	ECMDS42_1191
AP012306.1	1262653	1262790		minus	30S ribosomal subunit protein S22	sra	0	protein-coding		BAL38450.1	45	ECMDS42_1192
AP012306.1	1262892	1263107		minus	biofilm-dependent modulation protein	bdm	0	protein-coding		BAL38451.1	71	ECMDS42_1193
AP012306.1	1263452	1263883		plus	osmotically inducible, stress-inducible membrane protein	osmC	0	protein-coding		BAL38452.1	143	ECMDS42_1194
AP012306.1	1263939	1264865		minus	D-Ala-D-Ala transporter subunit	ddpF	0	protein-coding		BAL38453.1	308	ECMDS42_1195
AP012306.1	1264858	1265844		minus	D-Ala-D-Ala transporter subunit	ddpD	0	protein-coding		BAL38454.1	328	ECMDS42_1196
AP012306.1	1265841	1266737		minus	D-Ala-D-Ala transporter subunit	ddpC	0	protein-coding		BAL38455.1	298	ECMDS42_1197
AP012306.1	1266734	1267756		minus	D-Ala-D-Ala transporter subunit	ddpB	0	protein-coding		BAL38456.1	340	ECMDS42_1198
AP012306.1	1267758	1269308		minus	D-Ala-D-Ala transporter subunit	ddpA	0	protein-coding		BAL38457.1	516	ECMDS42_1199
AP012306.1	1269322	1269903		minus	D-Ala-D-Ala dipeptidase, Zn-dependent	ddpX	0	protein-coding		BAL38458.1	193	ECMDS42_1200
AP012306.1	1270161	1272560		minus	cAMP phosphodiesterase, heme-regulated	dos	0	protein-coding		BAL38459.1	799	ECMDS42_1201
AP012306.1	1272585	1273628		minus	predicted diguanylate cyclase	yddV	0	protein-coding		BAL38460.1	347	ECMDS42_1202
AP012306.1	1274331	1275650		minus	predicted liprotein	yddW	0	protein-coding		BAL38461.1	439	ECMDS42_1203
AP012306.1	1275781	1277316		minus	predicted glutamate:gamma-aminobutyric acid antiporter	gadC	0	protein-coding		BAL38462.1	511	ECMDS42_1204
AP012306.1	1277472	1278872		minus	glutamate decarboxylase B, PLP-dependent	gadB	0	protein-coding		BAL38463.1	466	ECMDS42_1205
AP012306.1	1279234	1282029		minus	predicted peptidase	pqqL	0	protein-coding		BAL38464.1	931	ECMDS42_1206
AP012306.1	1282074	1284446		minus	predicted porin protein	yddB	0	protein-coding		BAL38465.1	790	ECMDS42_1207
AP012306.1	1284484	1286169		minus	fused predicted multidrug transporter subunits	yddA	0	protein-coding		BAL38466.1	561	ECMDS42_1208
AP012306.1	1286460	1287617		minus	conserved protein	ydeM	0	protein-coding		BAL38467.1	385	ECMDS42_1209
AP012306.1	1287669	1289351		minus	conserved protein	ydeN	0	protein-coding		BAL38468.1	560	ECMDS42_1210
AP012306.1	1289753	1290514		minus	predicted DNA-binding transcriptional acfivator	ydeO	0	protein-coding		BAL38469.1	253	ECMDS42_1211
AP012306.1	1291034	1293313		minus	predicted oxidoreductase	ydeP	0	protein-coding		BAL38470.1	759	ECMDS42_1212
AP012306.1	1293647	1294561		minus	predicted fimbrial-like adhesin protein	ydeQ	0	protein-coding		BAL38471.1	304	ECMDS42_1213
