Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
U00096.3	1526940	1527152		plus	DUF5445 domain-containing protein YncH	yncH	0	protein-coding		AAC74537.1	70	b1455
U00096.3	1527890	1529938		plus	uncharacterized gene	rhsE	0	pseudogene				b1456
U00096.3	1529922	1530404		plus	uncharacterized protein YdcD	ydcD	0	protein-coding		AAC74539.1	160	b1457
U00096.3	1530319	1530504		minus	protein YncO	yncO	0	protein-coding		AYC08208.1	61	b4745
U00096.3	1530586	1531639		plus	uncharacterized gene	yncI	0	pseudogene				b1459
U00096.3	1531816	1532952		plus	H repeat-associated putative transposase YdcC	ydcC	0	protein-coding		AAC74542.1	378	b1460
U00096.3	1533052	1533285		plus	tautomerase PptA	pptA	0	protein-coding		AAC74543.1	77	b1461
U00096.3	1533282	1533851		minus	flavin reductase-like protein YddH	yddH	0	protein-coding		AAC74544.2	189	b1462
U00096.3	1534024	1534869		plus	arylamine N-acetyltransferase	nhoA	0	protein-coding		AAC74545.1	281	b1463
U00096.3	1534965	1535858		minus	PF02567 family protein YddE	yddE	0	protein-coding		AAC74546.1	297	b1464
U00096.3	1535937	1536617		minus	nitrate reductase Z subunit gamma	narV	0	protein-coding		AAC74547.1	226	b1465
U00096.3	1536614	1537309		minus	NarW, putative private chaperone for NarZ nitrate reductase subunit	narW	0	protein-coding		AAC74548.1	231	b1466
U00096.3	1537309	1538853		minus	nitrate reductase Z subunit beta	narY	0	protein-coding		AAC74549.1	514	b1467
U00096.3	1538850	1542590		minus	nitrate reductase Z subunit alpha	narZ	0	protein-coding		AAC74550.1	1246	b1468
U00096.3	1542672	1544060		minus	nitrate/nitrite transporter NarU	narU	0	protein-coding		AAD13433.1	462	b1469
U00096.3	1544384	1544719		minus	uncharacterized gene	yddJ	0	pseudogene				b1470
U00096.3	1544758	1545714		minus	leucine-rich repeat domain-containing protein YddK	yddK	0	protein-coding		AYC08209.1	318	b1471
U00096.3	1545738	1546028		minus	putative uncharacterized protein YddL	yddL	0	protein-coding		AYC08210.1	96	b1472
U00096.3	1546288	1547169		minus	amino acid exporter YddG	yddG	0	protein-coding		AAD13437.3	293	b1473
U00096.3	1547401	1550448		plus	formate dehydrogenase N subunit alpha	fdnG	0	protein-coding		AAD13438.1	1015	b1474
U00096.3	1550461	1551345		plus	formate dehydrogenase N subunit beta	fdnH	0	protein-coding		AAD13439.1	294	b1475
U00096.3	1551338	1551991		plus	formate dehydrogenase N subunit gamma	fdnI	0	protein-coding		AAD13440.1	217	b1476
U00096.3	1552398	1552682		minus	DNA-binding transcriptional regulator YddM	yddM	0	protein-coding		AAD13441.2	94	b1477
U00096.3	1552828	1553838		minus	ethanol dehydrogenase/alcohol dehydrogenase	adhP	0	protein-coding		AAC74551.2	336	b1478
U00096.3	1553972	1555669		minus	malate dehydrogenase (oxaloacetate-decarboxylating)	maeA	0	protein-coding		AAC74552.2	565	b1479
U00096.3	1555826	1555963		minus	ribosome-associated protein Sra	sra	0	protein-coding		AAC74553.1	45	b1480
U00096.3	1556065	1556280		minus	biofilm-dependent modulation protein	bdm	0	protein-coding		AAC74554.2	71	b1481
U00096.3	1556625	1557056		plus	osmotically inducible peroxiredoxin OsmC	osmC	0	protein-coding		AAC74555.1	143	b1482
U00096.3	1557112	1558038		minus	putative D,D-dipeptide ABC transporter ATP-binding subunit DdpF	ddpF	0	protein-coding		AAC74556.1	308	b1483
U00096.3	1558031	1559017		minus	putative D,D-dipeptide ABC transporter ATP-binding subunit DdpD	ddpD	0	protein-coding		AAC74557.1	328	b1484
U00096.3	1559014	1559910		minus	putative D,D-dipeptide ABC transporter membrane subunit DdpC	ddpC	0	protein-coding		AAC74558.1	298	b1485
U00096.3	1559907	1560929		minus	putative D,D-dipeptide ABC transporter membrane subunit DdpB	ddpB	0	protein-coding		AAC74559.1	340	b1486
U00096.3	1560931	1562481		minus	putative D,D-dipeptide ABC transporter periplasmic binding protein	ddpA	0	protein-coding		AAC74560.1	516	b1487
U00096.3	1562495	1563076		minus	D-alanyl-D-alanine dipeptidase	ddpX	0	protein-coding		AAC74561.1	193	b1488
U00096.3	1563334	1565733		minus	oxygen-sensing c-di-GMP phosphodiesterase DosP	dosP	0	protein-coding		AAC74562.2	799	b1489
U00096.3	1565758	1567140		minus	diguanylate cyclase DosC	dosC	0	protein-coding		AAC74563.3	460	b1490
U00096.3	1567178	1567219		minus	protein YddY	yddY	0	protein-coding		AYC08211.1	13	b4746
U00096.3	1567504	1568823		minus	divisome localized glycosyl hydrolase	digH	0	protein-coding		AAC74564.1	439	b1491
U00096.3	1568954	1570489		minus	L-glutamate:4-aminobutyrate antiporter	gadC	0	protein-coding		AAC74565.1	511	b1492
U00096.3	1570645	1572045		minus	glutamate decarboxylase B	gadB	0	protein-coding		AAC74566.1	466	b1493
U00096.3	1572407	1575202		minus	periplasmic metalloprotease	pqqL	0	protein-coding		AAC74567.1	931	b1494
U00096.3	1575247	1577619		minus	putative TonB-dependent receptor YddB	yddB	0	protein-coding		AAC74568.1	790	b1495
U00096.3	1577657	1579342		minus	ABC transporter family protein YddA	yddA	0	protein-coding		AAC74569.1	561	b1496
U00096.3	1579545	1579667		plus	protein YneP	yneP	0	protein-coding		AYC08212.1	40	b4747
U00096.3	1579633	1580790		minus	putative anaerobic sulfatase maturation enzyme YdeM	ydeM	0	protein-coding		AAC74570.2	385	b1497
U00096.3	1580842	1582524		minus	putative sulfatase YdeN	ydeN	0	protein-coding		AAC74571.2	560	b1498
U00096.3	1582926	1583687		minus	DNA-binding transcriptional dual regulator YdeO	ydeO	0	protein-coding		AAC74572.1	253	b1499
U00096.3	1583762	1583959		minus	two-component system connector SafA	safA	0	protein-coding		AAC74573.1	65	b1500
U00096.3	1584207	1586486		minus	putative oxidoreductase YdeP	ydeP	0	protein-coding		AAC74574.1	759	b1501
U00096.3	1586820	1587734		minus	putative fimbrial adhesin protein YdeQ	ydeQ	0	protein-coding		AAC74575.1	304	b1502
U00096.3	1587793	1588296		minus	putative fimbrial protein YdeR	ydeR	0	protein-coding		AAC74576.1	167	b1503
U00096.3	1588309	1588839		minus	putative fimbrial protein YdeS	ydeS	0	protein-coding		AAC74577.1	176	b1504
U00096.3	1588853	1590001		minus	fimbrial usher domain-containing protein YdeT	ydeT	0	protein-coding		AYC08213.1	382	b1505
U00096.3	1590334	1590536		minus	uncharacterized gene	yneL	0	pseudogene				b1506
U00096.3	1590854	1592176		minus	serine/threonine-protein kinase toxin HipA	hipA	0	protein-coding		AAC74580.1	440	b1507
U00096.3	1592176	1592442		minus	antitoxin/DNA-binding transcriptional repressor HipB	hipB	0	protein-coding		AAC74581.1	88	b1508
U00096.3	1592665	1598086		minus	uncharacterized gene	yneO	0	pseudogene				b4696
U00096.3	1598617	1600209		minus	autoinducer-2 kinase	lsrK	0	protein-coding		AAC74584.1	530	b1511
U00096.3	1600288	1601241		minus	DNA-binding transcriptional repressor LsrR	lsrR	0	protein-coding		AAC74585.1	317	b1512
U00096.3	1601490	1603025		plus	Autoinducer-2 ABC transporter ATP binding subunit	lsrA	0	protein-coding		AAC74586.1	511	b1513
U00096.3	1603019	1604047		plus	Autoinducer-2 ABC transporter membrane subunit LsrC	lsrC	0	protein-coding		AAC74587.1	342	b1514
U00096.3	1604047	1605039		plus	Autoinducer-2 ABC transporter membrane subunit LsrD	lsrD	0	protein-coding		AAC74588.1	330	b1515
U00096.3	1605051	1606073		plus	Autoinducer-2 ABC transporter periplasmic binding protein	lsrB	0	protein-coding		AAC74589.1	340	b1516
U00096.3	1606100	1606975		plus	3-hydroxy-2,4-pentadione 5-phosphate thiolase	lsrF	0	protein-coding		AAC74590.1	291	b1517
U00096.3	1606999	1607289		plus	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	lsrG	0	protein-coding		AAC74591.1	96	b1518
U00096.3	1607346	1608104		plus	trans-aconitate 2-methyltransferase	tam	0	protein-coding		AAC74592.1	252	b1519
U00096.3	1608108	1609022		minus	PF01062 family inner membrane protein YneE	yneE	0	protein-coding		AAC74593.2	304	b1520
U00096.3	1609229	1610680		minus	tagaturonate reductase	uxaB	0	protein-coding		AAT48131.1	483	b1521
U00096.3	1610907	1611854		minus	putative diguanylate cyclase DgcF	dgcF	0	protein-coding		AAC74595.1	315	b1522
U00096.3	1611966	1612325		minus	DUF4186 domain-containing protein YneG	yneG	0	protein-coding		AAC74596.1	119	b1523
U00096.3	1612325	1613251		minus	glutaminase 2	glsB	0	protein-coding		AAC74597.1	308	b1524
U00096.3	1613315	1614703		minus	succinate semialdehyde dehydrogenase (NAD(P)(+)) Sad	sad	0	protein-coding		AAC74598.2	462	b1525
U00096.3	1614804	1615685		plus	putative DNA-binding transcriptional regulator YneJ	yneJ	0	protein-coding		AAC74599.1	293	b1526
U00096.3	1615763	1616878		plus	protein YneK	yneK	0	protein-coding		AAC74600.1	371	b1527
U00096.3	1617028	1618218		plus	L-arabinose exporter	ydeA	0	protein-coding		AAC74601.1	396	b1528
U00096.3	1618243	1618908		minus	inner membrane protein MarC	marC	0	protein-coding		AAC74602.1	221	b1529
U00096.3	1619120	1619554		plus	DNA-binding transcriptional repressor MarR	marR	0	protein-coding		AAC74603.2	144	b1530
U00096.3	1619574	1619957		plus	DNA-binding transcriptional dual regulator MarA	marA	0	protein-coding		AAC74604.2	127	b1531
U00096.3	1619989	1620207		plus	multiple antibiotic resistance protein MarB	marB	0	protein-coding		AAC74605.1	72	b1532
U00096.3	1620238	1621137		minus	cysteine/O-acetylserine exporter EamA	eamA	0	protein-coding		AAC74606.2	299	b1533
U00096.3	1621332	1622519		plus	dipeptide exporter	ydeE	0	protein-coding		AAC74607.1	395	b1534
U00096.3	1622646	1622741		plus	small protein MgtS	mgtS	0	protein-coding		ABP93445.1	31	b4599
U00096.3	1622741	1622845		plus	protein MgtT	mgtT	0	protein-coding		QNV50528.1	34	b4775
U00096.3	1622817	1622914		minus	small regulatory RNA MgrR	mgrR	0	ncRNA				b4698
U00096.3	1622960	1623850		minus	diguanylate cyclase DgcZ	dgcZ	0	protein-coding		AAC74608.1	296	b1535
U00096.3	1624105	1624497		minus	BOF family protein YdeI	ydeI	0	protein-coding		AAC74609.1	130	b1536
U00096.3	1624773	1625291		plus	PF02464 family protein YdeJ	ydeJ	0	protein-coding		AAC74610.1	172	b1537
U00096.3	1625335	1627380		minus	peptidyl-dipeptidase Dcp	dcp	0	protein-coding		AAC74611.1	681	b1538
U00096.3	1627517	1628263		plus	3-hydroxy acid dehydrogenase YdfG	ydfG	0	protein-coding		AAC74612.1	248	b1539
U00096.3	1628352	1629038		plus	DNA-binding transcriptional repressor RspR	rspR	0	protein-coding		AAC74613.1	228	b1540
U00096.3	1629215	1629418		plus	putative selenoprotein YdfZ	ydfZ	0	protein-coding		AAC74614.1	67	b1541
U00096.3	1629453	1630913		minus	putative oxidoreductase YdfI	ydfI	0	protein-coding		AAC74615.1	486	b1542
U00096.3	1631002	1632285		minus	putative transporter YdfJ	ydfJ	0	protein-coding		AYC08214.1	427	b1543
U00096.3	1632890	1633003		plus	protein YnfT	ynfT	0	protein-coding		AYC08215.1	37	b4748
U00096.3	1633072	1633305		plus	cold shock protein YdfK	ydfK	0	protein-coding		AAC74617.2	77	b1544
U00096.3	1633622	1634212		plus	putative recombinase PinQ	pinQ	0	protein-coding		AAC74618.1	196	b1545
U00096.3	1634310	1634885		minus	putative tail fiber assembly protein TfaQ	tfaQ	0	protein-coding		AAC74619.1	191	b1546
U00096.3	1634885	1635847		minus	putative prophage side tail fiber protein StfQ	stfQ	0	protein-coding		AAC74620.1	320	b1547
U00096.3	1635798	1636367		minus	putative prophage DNA-packaging protein NohA	nohA	0	protein-coding		AYC08216.1	189	b1548
U00096.3	1636756	1636989		plus	DUF3950 domain-containing protein YnfO	ynfO	0	protein-coding		ABD18667.1	77	b4533
U00096.3	1637047	1637457		plus	DUF1398 domain-containing protein YdfO	ydfO	0	protein-coding		AAC74622.2	136	b1549
U00096.3	1637609	1637782		minus	protein GnsB	gnsB	0	protein-coding		AAC74623.2	57	b1550
U00096.3	1637954	1638109		minus	protein YnfN	ynfN	0	protein-coding		AAC74624.2	51	b1551
U00096.3	1638188	1638253		minus	protein YnfR	ynfR	0	protein-coding		AYC08217.1	21	b4749
U00096.3	1638256	1638444		minus	protein YnfQ	ynfQ	0	protein-coding		AYC08218.1	62	b4724
U00096.3	1638455	1638667		minus	cold shock-like protein CspI	cspI	0	protein-coding		AAC74625.1	70	b1552
U00096.3	1639030	1639527		minus	DUF2514 domain-containing protein RzpQ	rzpQ	0	protein-coding		AAC74626.1	165	b1553
U00096.3	1639080	1639334		minus	putative lipoprotein RzoQ	rzoQ	0	protein-coding		ACO59993.1	84	b4689
U00096.3	1639524	1640057		minus	putative lysozyme	rrrQ	0	protein-coding		AAC74627.1	177	b1554
U00096.3	1640054	1640365		minus	protein YdfR	ydfR	0	protein-coding		AAC74628.1	103	b1555
U00096.3	1640370	1640585		minus	putative prophage lysis protein EssQ	essQ	0	protein-coding		AAC74629.2	71	b1556
U00096.3	1640805	1640975		plus	putative zinc-binding protein YnfU	ynfU	0	protein-coding		QNV50529.1	56	b4776
U00096.3	1641339	1641554		minus	cold shock-like protein CspB	cspB	0	protein-coding		AAC74630.1	71	b1557
U00096.3	1641855	1642067		plus	cold shock-like protein CspF	cspF	0	protein-coding		AAC74631.1	70	b1558
U00096.3	1642122	1642211		plus	protein YnfS	ynfS	0	protein-coding		AYC08219.1	29	b4750
U00096.3	1642489	1643241		minus	putative antitermination protein Q	ydfT	0	protein-coding		AAC74632.2	250	b1559
U00096.3	1643255	1644304		minus	protein YdfU	ydfU	0	protein-coding		AAC74633.4	349	b1560
U00096.3	1644651	1644902		minus	protein Rem	rem	0	protein-coding		AAC74634.1	83	b1561
U00096.3	1645119	1645274		minus	toxic protein HokD	hokD	0	protein-coding		AAC74635.1	51	b1562
U00096.3	1645346	1645633		minus	mRNA interferase toxin RelE	relE	0	protein-coding		AAC74636.1	95	b1563
U00096.3	1645633	1645872		minus	antitoxin/DNA-binding transcriptional repressor RelB	relB	0	protein-coding		AAC74637.1	79	b1564
U00096.3	1645897	1646202		plus	protein YdfV	ydfV	0	protein-coding		AAC74638.1	101	b1565
U00096.3	1646405	1646737		plus	PF14282 family protein FlxA	flxA	0	protein-coding		AAC74639.1	110	b1566
U00096.3	1647174	1647323		minus	protein YdfW	ydfW	0	protein-coding		AYC08220.1	49	b1567
U00096.3	1647346	1647636		minus	protein YdfX	ydfX	0	protein-coding		AYC08221.1	96	b1568
U00096.3	1647620	1647850		minus	putative DNA-binding transcriptional regulator DicC	dicC	0	protein-coding		AAC74642.1	76	b1569
U00096.3	1647934	1648341		plus	DNA-binding transcriptional dual regulator DicA	dicA	0	protein-coding		AAC74643.1	135	b1570
U00096.3	1648508	1648663		plus	DUF1391 domain-containing protein YdfA	ydfA	0	protein-coding		AAC74644.1	51	b1571
U00096.3	1648665	1648793		plus	uncharacterized protein YdfB	ydfB	0	protein-coding		AAC74645.2	42	b1572
U00096.3	1648823	1649041		plus	uncharacterized protein YdfC	ydfC	0	protein-coding		AAC74646.1	72	b1573
U00096.3	1649382	1649434		plus	small regulatory RNA DicF	dicF	0	ncRNA				b1574
U00096.3	1649609	1649797		plus	cell division inhibition protein DicB	dicB	0	protein-coding		AAC74647.1	62	b1575
U00096.3	1649794	1649985		plus	lysis protein	ydfD	0	protein-coding		AAC74648.1	63	b1576
U00096.3	1650078	1650998		plus	uncharacterized gene	ydfE	0	pseudogene				b1577
U00096.3	1650881	1651537		plus	uncharacterized gene	insD7	0	pseudogene				b1578
U00096.3	1651512	1652708		plus	uncharacterized gene	intQ	0	pseudogene				b1579
U00096.3	1652728	1652838		minus	protein YnfP	ynfP	0	protein-coding		AYC08222.1	36	b4534
U00096.3	1652896	1653915		minus	putative zinc-binding dehydrogenase RspB	rspB	0	protein-coding		AAC74652.1	339	b1580
U00096.3	1653927	1655141		minus	mandelate racemase/muconate lactonizing enzyme family protein RspA	rspA	0	protein-coding		AAC74653.1	404	b1581
U00096.3	1655347	1655673		minus	putative transporter YnfA	ynfA	0	protein-coding		AAC74654.1	108	b1582
U00096.3	1655808	1656149		plus	DUF1283 domain-containing protein YnfB	ynfB	0	protein-coding		AAC74655.1	113	b1583
U00096.3	1656184	1656744		plus	spermidine N-acetyltransferase	speG	0	protein-coding		AAC74656.1	186	b1584
U00096.3	1656747	1657457		minus	PF06788 family lipoprotein YnfC	ynfC	0	protein-coding		AAC74657.2	236	b1585
U00096.3	1657565	1657870		plus	DUF1161 domain-containing protein YnfD	ynfD	0	protein-coding		AAC74658.2	101	b1586
U00096.3	1658069	1660495		plus	putative selenate reductase YnfE	ynfE	0	protein-coding		AAC74659.1	808	b1587
U00096.3	1660556	1662979		plus	putative selenate reductase YnfF	ynfF	0	protein-coding		AAC74660.4	807	b1588
U00096.3	1662990	1663607		plus	putative oxidoreductase YnfG	ynfG	0	protein-coding		AAC74661.1	205	b1589
U00096.3	1663609	1664463		plus	putative menaquinol dehydrogenase	ynfH	0	protein-coding		AAC74662.1	284	b1590
U00096.3	1664506	1665120		plus	redox enzyme maturation protein DmsD	dmsD	0	protein-coding		AAC74663.2	204	b1591
U00096.3	1665315	1666571		plus	putative chloride:H(+) antiporter ClcB	clcB	0	protein-coding		AAC74664.2	418	b1592
U00096.3	1666524	1667219		minus	dethiobiotin synthetase BidA	bidA	0	protein-coding		AAC74665.2	231	b1593
U00096.3	1667344	1668564		minus	DNA-binding transcriptional repressor Mlc	mlc	0	protein-coding		AAC74666.1	406	b1594
U00096.3	1668699	1669592		minus	putative DNA-binding transcriptional regulator YnfL	ynfL	0	protein-coding		AAC74667.1	297	b1595
U00096.3	1669699	1670952		plus	putative transporter YnfM	ynfM	0	protein-coding		AAC74668.1	417	b1596
U00096.3	1671376	1671684		plus	periplasmic chaperone Asr	asr	0	protein-coding		AAC74669.2	102	b1597
U00096.3	1671777	1671860		plus	uncharacterized protein YdgU	ydgU	0	protein-coding		ABP93446.1	27	b4601
U00096.3	1671960	1672781		plus	putative serine protease YdgD	ydgD	0	protein-coding		AAC74670.1	273	b1598
U00096.3	1672820	1673149		minus	multidrug/spermidine efflux pump membrane subunit MdtI	mdtI	0	protein-coding		AAC74671.1	109	b1599
U00096.3	1673136	1673501		minus	multidrug/spermidine efflux pump membrane subunit MdtJ	mdtJ	0	protein-coding		AAC74672.1	121	b1600
U00096.3	1673608	1673709		minus	protein MdtU	mdtU	0	protein-coding		QNV50530.1	33	b4777
U00096.3	1673913	1674947		plus	autoinducer 2 exporter	tqsA	0	protein-coding		AAC74673.1	344	b1601
U00096.3	1674972	1676360		minus	pyridine nucleotide transhydrogenase subunit beta	pntB	0	protein-coding		AAC74674.1	462	b1602
U00096.3	1676371	1677903		minus	pyridine nucleotide transhydrogenase subunit alpha	pntA	0	protein-coding		AAC74675.1	510	b1603
U00096.3	1678427	1679371		plus	DUF1471 domain-containing protein YdgH	ydgH	0	protein-coding		AAC74676.1	314	b1604
U00096.3	1679557	1680939		plus	putative arginine:ornithine antiporter	ydgI	0	protein-coding		AAC74677.1	460	b1605
U00096.3	1680976	1681698		plus	dihydromonapterin reductase	folM	0	protein-coding		AAC74678.1	240	b1606
U00096.3	1681695	1682030		minus	GlpM family protein	ydgC	0	protein-coding		AAC74679.1	111	b1607
U00096.3	1682159	1682878		plus	DNA-binding transcriptional regulator RstA	rstA	0	protein-coding		AAC74680.2	239	b1608
U00096.3	1682882	1684183		plus	sensory histidine kinase RstB	rstB	0	protein-coding		AAC74681.1	433	b1609
U00096.3	1684259	1685188		plus	DNA replication terminus site-binding protein	tus	0	protein-coding		AAC74682.1	309	b1610
U00096.3	1685185	1686588		minus	fumarase C	fumC	0	protein-coding		AAC74683.1	467	b1611
U00096.3	1686731	1688377		minus	fumarase A	fumA	0	protein-coding		AAC74684.1	548	b1612
U00096.3	1688576	1689751		plus	mannose-6-phosphate isomerase	manA	0	protein-coding		AAC74685.1	391	b1613
U00096.3	1689852	1691360		plus	DUF945 domain-containing protein YdgA	ydgA	0	protein-coding		AAC74686.1	502	b1614
U00096.3	1691586	1692851		minus	outer membrane porin family protein UidC	uidC	0	protein-coding		AAC74687.2	421	b1615
U00096.3	1692890	1694263		minus	glucuronide:H(+) symporter	uidB	0	protein-coding		AAC74688.1	457	b1616
U00096.3	1694260	1696071		minus	beta-glucuronidase	uidA	0	protein-coding		AAC74689.1	603	b1617
U00096.3	1696462	1697052		minus	DNA-binding transcriptional repressor UidR	uidR	0	protein-coding		AAC74690.1	196	b1618
U00096.3	1697273	1698040		minus	7-alpha-hydroxysteroid dehydrogenase	hdhA	0	protein-coding		AAC74691.1	255	b1619
